Resource Pool,Scheduler,Injection Rate (Mbps),Trial 1,Avg. execution time / app.(ns),Avg. cumulative execution time / app. (ns),Avg. Scheduling overhead / app.(ns), cpu1, cpu2, cpu3, cpu4, cpu5, cpu6, cpu7, fft1, fft2, fft3, fft4, fft5, fft6, fft7, fft8, mmult1, mmult2, zip1, zip2, gpu1
C1+F0+M0+Z0+G1,SIMPLE,100,32480580.507042255,236330549.18309858,32480580.507042255,1136519.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,10,33352434.478873238,73519959.43661971,33352434.478873238,1097988.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,1800,32817430.08450704,660639049.915493,32817430.08450704,1201007.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,1300,33235489.8028169,627509130.3661972,33235489.8028169,937828.0563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,800,32871269.85915493,611458808.7887324,32871269.85915493,1026711.4366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,300,33922595.6056338,482122315.7183099,33922595.6056338,953776.2253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,50,35306891.71830986,99079977.0140845,35306891.71830986,1061258.366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,1700,33979403.71830986,640662339.1549295,33979403.71830986,785618.4788732395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,1200,32315487.549295776,629813570.2535211,32315487.549295776,1234145.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,700,31811450.14084507,624509690.1408451,31811450.14084507,1393148.3943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,200,32767992.33802817,410489307.943662,32767992.33802817,1006432.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,70,31605052.394366197,124059606.08450705,31605052.394366197,935983.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,30,34518444.16901408,85537594.59154929,34518444.16901408,1069086.647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,80,32961793.8028169,171261920.45070422,32961793.8028169,1080247.8873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,20,33547047.66197183,78977654.53521127,33547047.66197183,1040991.0985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,1900,34376059.49295775,652704886.5352113,34376059.49295775,1030797.5211267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,1600,33303304.112676058,650237638.3098592,33303304.112676058,1160540.8450704226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,1100,33567134.64788733,622292813.971831,33567134.64788733,972597.1830985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,600,33875751.66197183,596662995.8309859,33875751.66197183,1200790.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,90,31723595.71830986,203217566.1971831,31723595.71830986,1256900.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,40,35703659.26760563,89701088.90140845,35703659.26760563,1068300.61971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,SIMPLE,1400,31855891.830985915,633245143.4366198,31855891.830985915,1187513.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,2000,10773117.746478872,165655044.95774648,10773117.746478872,740122.5915492958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1500,10955405.52112676,232402646.53521127,10955405.52112676,1217694.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1000,11235375.323943662,189092140.1690141,11235375.323943662,690505.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,500,12415199.09859155,117632327.2112676,12415199.09859155,697098.3661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,100,10128433.126760563,44827522.25352113,10128433.126760563,715062.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,10,10841040.225352112,45095525.85915493,10841040.225352112,757870.4225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1800,13004315.04225352,213329265.12676057,13004315.04225352,708841.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1300,11089528.788732395,181216799.54929578,11089528.788732395,700059.4929577465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,800,10836032.90140845,205499840.45070422,10836032.90140845,690329.2394366197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,300,12209524.732394366,59682157.97183099,12209524.732394366,613522.4788732395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,50,12235239.211267605,48560184.788732395,12235239.211267605,680074.3661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1700,12950917.408450704,232395514.14084506,12950917.408450704,1214109.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1200,10956078.873239437,155176172.1690141,10956078.873239437,744583.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,700,10575727.323943662,143038905.69014084,10575727.323943662,710362.5915492958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,200,12265403.943661971,52570806.08450704,12265403.943661971,635710.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,70,10352580.507042253,52885065.01408451,10352580.507042253,1305822.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,30,10749832.563380282,46005134.873239435,10749832.563380282,662703.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,80,10130716.845070422,51199864.33802817,10130716.845070422,1304273.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,20,11007842.704225352,48067546.59154929,11007842.704225352,1230163.8309859154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1900,12776962.704225352,193635993.69014084,12776962.704225352,744549.8591549295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1600,12744243.830985915,187750634.81690142,12744243.830985915,748096.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1100,11083934.647887323,243091925.63380283,11083934.647887323,1302090.366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,600,11367111.661971832,204284790.08450705,11367111.661971832,1226353.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,90,10211822.873239437,45099469.07042254,10211822.873239437,807665.1267605633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,40,12469456.676056338,49278718.64788733,12469456.676056338,796220.8450704225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,MET,1400,10746055.661971832,198821310.1971831,10746055.661971832,632598.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,2000,21894241.352112677,269471376.6760563,21894241.352112677,833893.4084507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1500,21867114.366197184,285802179.6056338,21867114.366197184,1211542.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1000,23080695.887323942,301349829.85915494,23080695.887323942,1340344.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,500,22843030.53521127,193767203.6056338,22843030.53521127,911896.7887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,100,20414157.971830986,57246838.535211265,20414157.971830986,852508.3943661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,10,22027488.450704224,54526149.40845071,22027488.450704224,840125.7464788732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1800,23981322.366197184,270530747.4929578,23981322.366197184,915435.2676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1300,21610885.85915493,255064735.09859154,21610885.85915493,910648.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,800,20773417.91549296,259083066.5915493,20773417.91549296,1368554.8169014084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,300,23128123.04225352,148462478.87323943,23128123.04225352,934749.7464788732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,50,22472733.746478874,59016657.126760565,22472733.746478874,941533.2957746478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1700,23117904.676056337,266320742.30985916,23117904.676056337,1048044.6197183098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1200,21639018.366197184,252778592.90140846,21639018.366197184,872490.8169014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,700,22460771.15492958,261554509.52112675,22460771.15492958,1009164.1690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,200,23203368.112676058,131906774.9859155,23203368.112676058,1401889.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,70,20339558.76056338,56742945.35211267,20339558.76056338,826971.0422535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,30,20515937.8028169,55348109.07042254,20515937.8028169,890686.647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,80,20774151.211267605,55915678.64788733,20774151.211267605,801744.2253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,20,21614715.943661973,55707335.211267605,21614715.943661973,995493.4084507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1900,24118365.746478874,300554332.8450704,24118365.746478874,830410.8169014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1600,22583177.91549296,284613162.36619717,22583177.91549296,942809.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1100,22489404.394366197,286852474.5915493,22489404.394366197,947119.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,600,22427631.774647888,225035794.47887325,22427631.774647888,875823.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,90,19745695.549295776,55430344.56338028,19745695.549295776,1009665.8028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,40,21322300.394366197,57333900.16901408,21322300.394366197,838582.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,EFT,1400,21083949.521126762,273573680.6760563,21083949.521126762,866328.7887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,2000,21886440.563380282,264000149.18309858,21886440.563380282,913850.1408450705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1500,22078784.0,273011513.69014084,22078784.0,1259932.8450704226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1000,23168092.394366197,266094689.8028169,23168092.394366197,1027765.1830985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,500,23760160.450704224,217270841.69014084,23760160.450704224,815140.9577464788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,100,20508933.85915493,61409253.85915493,20508933.85915493,1456328.1126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,10,22541053.746478874,58813209.23943662,22541053.746478874,1279848.1126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1800,22432512.901408453,268157001.01408452,22432512.901408453,882484.2816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1300,23047706.591549296,268890174.64788735,23047706.591549296,1225936.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,800,21017766.309859157,276081874.92957747,21017766.309859157,1278143.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,300,23608586.816901408,160051183.7746479,23608586.816901408,969080.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,50,21581152.901408453,58452123.042253524,21581152.901408453,888231.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1700,25053037.070422534,311615342.87323946,25053037.070422534,1482136.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1200,20653371.492957745,295447173.4084507,20653371.492957745,1047555.1549295775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,700,21039209.46478873,238489882.14084506,21039209.46478873,1056078.4225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,200,23922795.71830986,123444598.53521127,23922795.71830986,1905309.7464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,70,20018159.774647888,60694285.07042254,20018159.774647888,1546989.0704225353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,30,20624257.8028169,54969860.05633803,20624257.8028169,811878.309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,80,21027910.309859157,63312173.97183099,21027910.309859157,1732124.3943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,20,22340421.85915493,57033597.295774646,22340421.85915493,1010048.4507042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1900,23900152.33802817,270863234.25352114,23900152.33802817,761212.3943661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1600,23860213.183098592,259335589.4084507,23860213.183098592,950866.0281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1100,22755834.14084507,264547935.54929578,22755834.14084507,831240.5633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,600,22126643.830985915,247822740.73239437,22126643.830985915,1021523.3802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,90,20312035.15492958,61924010.81690141,20312035.15492958,1543570.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,40,21588738.253521126,56885270.535211265,21588738.253521126,984981.1830985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F0+M0+Z0+G1,ETF,1400,22062971.04225352,261739988.28169015,22062971.04225352,953001.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,2000,25271332.507042255,455017806.42253524,25271332.507042255,1302651.9436619717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1500,26130628.507042255,433446023.6619718,26130628.507042255,1258383.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1000,26487277.971830986,428626822.30985916,26487277.971830986,1172698.5915492957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,500,26999988.732394367,388623578.14084506,26999988.732394367,1277976.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,100,26054458.591549296,94437262.42253521,26054458.591549296,1153115.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,10,27328316.394366197,63760871.211267605,27328316.394366197,1226720.4507042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1800,26390688.0,448162301.29577464,26390688.0,1302834.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1300,25858640.225352112,436368132.5070422,25858640.225352112,1094685.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,800,26788900.507042255,432732125.29577464,26788900.507042255,1217424.2253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,300,28206030.873239435,314751285.1830986,28206030.873239435,1393981.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,50,28964409.690140843,72765654.9859155,28964409.690140843,1158697.4647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1700,27946734.42253521,455446467.1549296,27946734.42253521,1279995.9436619717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1200,26886828.169014085,477547632.6760563,26886828.169014085,1202898.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,700,26522505.91549296,427699834.14084506,26522505.91549296,1292630.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,200,27892467.830985915,270951436.6197183,27892467.830985915,1407502.4225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,70,26580571.04225352,77929893.85915492,26580571.04225352,1422901.633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,30,27860091.943661973,68522509.52112676,27860091.943661973,1154181.8591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,80,26537527.887323942,77983280.67605634,26537527.887323942,1184333.5211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,20,26659656.112676058,62725450.81690141,26659656.112676058,1116338.9295774647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1900,27068946.478873238,463528675.1549296,27068946.478873238,1203538.9295774647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1600,27210449.57746479,472839968.0,27210449.57746479,1147921.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1100,26811534.873239435,443773319.6619718,26811534.873239435,1168747.718309859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,600,26634590.1971831,408322796.1690141,26634590.1971831,1320544.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,90,25074959.323943663,76112996.05633803,25074959.323943663,1271086.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,40,28553814.53521127,68988800.0,28553814.53521127,1154313.9154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,SIMPLE,1400,26197883.04225352,441583879.2112676,26197883.04225352,1306513.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,2000,11775111.661971832,229497804.6197183,11775111.661971832,1085661.7464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,1500,11425096.563380282,181666674.028169,11425096.563380282,981166.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,1000,12127242.366197184,231846109.7464789,12127242.366197184,1165342.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,500,13410063.774647888,134542157.52112675,13410063.774647888,907574.0845070423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,100,10180525.52112676,44778182.76056338,10180525.52112676,1155877.4084507043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,10,10825653.183098592,45326747.94366197,10825653.183098592,1225590.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,1800,13625081.690140845,230705644.1690141,13625081.690140845,1164970.366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,1300,12065376.450704226,225093942.08450705,12065376.450704226,1143337.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,800,11918480.225352112,206154051.15492958,11918480.225352112,1194486.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,300,12558764.61971831,81679478.53521127,12558764.61971831,1094948.957746479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,50,11882250.816901408,47239026.02816901,11882250.816901408,1032689.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,1700,13351357.295774648,215722914.70422536,13351357.295774648,974719.0985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,1200,12110678.535211267,219831972.05633804,12110678.535211267,1104860.3943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,700,11873264.225352112,180376476.3943662,11873264.225352112,1034775.8873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,200,12282547.830985915,53647980.61971831,12282547.830985915,1169238.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,70,10098954.366197184,48926856.56338028,10098954.366197184,1068373.1830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,30,10560600.338028168,45075215.774647884,10560600.338028168,1033739.2676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,80,9888204.169014085,45337481.464788735,9888204.169014085,1251453.7464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0+G1,MET,20,10730963.38028169,46754653.74647887,10730963.38028169,1077812.281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
